Cross_ID,Cross_Date,Year,Program,Female_Parent,Male_Parent,Crossing_Location,Researcher,Seeds_Harvested,Germination_Rate,F1_Plants,Cross_Type,Purpose,Success_Rating,Notes
2023_MR4_C0089,2023-05-08,2023,MR4,MR4_P69,MR4_P27,Hermitage,Dr. Davis,115,0.78,83,Single,Quality Enhancement,Fair,Cross targeting yield
2023_MR3_C0090,2023-03-15,2023,MR3,MR3_P46,MR3_P14,Gatton,Dr. Brown,36,0.77,61,Backcross,Quality Enhancement,Poor,Cross targeting quality
2023_MR4_C0091,2023-04-28,2023,MR4,MR4_P96,MR4_P100,Warwick,Dr. Brown,134,0.91,28,Double,Quality Enhancement,Poor,Cross targeting drought tolerance
2023_MR3_C0092,2023-04-09,2023,MR3,MR3_P55,MR3_P80,Gatton,Dr. Davis,142,0.83,13,Single,Yield Improvement,Poor,Cross targeting disease resistance
2023_MR1_C0093,2023-08-19,2023,MR1,MR1_P6,MR1_P45,Kingaroy,Dr. Johnson,75,0.94,100,Backcross,Climate Adaptation,Good,Cross targeting yield
2023_MR1_C0094,2023-03-06,2023,MR1,MR1_P79,MR1_P93,Roma,Dr. Thomas,72,0.87,31,Double,Climate Adaptation,Good,Cross targeting yield
2023_MR3_C0095,2023-06-22,2023,MR3,MR3_P76,MR3_P3,Dalby,Dr. Anderson,123,0.8,88,Single,Disease Resistance,Fair,Cross targeting disease resistance
2023_MR1_C0096,2023-04-16,2023,MR1,MR1_P68,MR1_P28,Emerald,Dr. Taylor,69,0.72,32,Double,Climate Adaptation,Good,Cross targeting quality
2023_MR3_C0097,2023-04-28,2023,MR3,MR3_P36,MR3_P76,Goondiwindi,Dr. Thomas,10,0.75,61,Three-way,Disease Resistance,Poor,Cross targeting drought tolerance
2023_MR2_C0098,2023-05-22,2023,MR2,MR2_P62,MR2_P39,Roma,Dr. Smith,58,0.7,31,Backcross,Climate Adaptation,Fair,Cross targeting yield
2023_MR2_C0099,2023-05-03,2023,MR2,MR2_P30,MR2_P5,Kingaroy,Dr. Smith,20,0.93,68,Double,Disease Resistance,Excellent,Cross targeting drought tolerance
2023_MR3_C0100,2023-05-21,2023,MR3,MR3_P40,MR3_P69,Kingaroy,Dr. Anderson,37,0.93,58,Backcross,Climate Adaptation,Good,Cross targeting yield
2023_MR1_C0101,2023-04-11,2023,MR1,MR1_P72,MR1_P16,Warwick,Dr. Thomas,37,0.74,76,Three-way,Disease Resistance,Excellent,Cross targeting yield
2023_MR2_C0102,2023-05-22,2023,MR2,MR2_P76,MR2_P39,Warwick,Dr. Wilson,43,0.93,27,Three-way,Quality Enhancement,Fair,Cross targeting yield
2023_MR1_C0103,2023-04-20,2023,MR1,MR1_P40,MR1_P100,Goondiwindi,Dr. Johnson,50,0.77,119,Backcross,Climate Adaptation,Fair,Cross targeting drought tolerance
2023_MR3_C0104,2023-04-19,2023,MR3,MR3_P34,MR3_P15,Kingaroy,Dr. Wilson,118,0.87,54,Backcross,Climate Adaptation,Good,Cross targeting yield
2023_MR3_C0105,2023-03-11,2023,MR3,MR3_P49,MR3_P47,Kingaroy,Dr. Anderson,64,0.95,54,Three-way,Disease Resistance,Poor,Cross targeting disease resistance
2023_MR2_C0106,2023-03-17,2023,MR2,MR2_P9,MR2_P45,Gatton,Dr. Smith,53,0.75,65,Backcross,Yield Improvement,Good,Cross targeting disease resistance
2023_MR2_C0107,2023-07-21,2023,MR2,MR2_P41,MR2_P96,Kingaroy,Dr. Thomas,34,0.94,31,Single,Disease Resistance,Poor,Cross targeting quality
2023_MR3_C0108,2023-03-11,2023,MR3,MR3_P4,MR3_P20,Gatton,Dr. Johnson,149,0.93,116,Single,Disease Resistance,Fair,Cross targeting quality
2023_MR2_C0109,2023-04-05,2023,MR2,MR2_P91,MR2_P42,Kingaroy,Dr. Smith,111,0.81,74,Backcross,Quality Enhancement,Poor,Cross targeting disease resistance
2023_MR3_C0110,2023-07-15,2023,MR3,MR3_P22,MR3_P73,Goondiwindi,Dr. Thomas,19,0.86,98,Three-way,Yield Improvement,Fair,Cross targeting drought tolerance
2023_MR4_C0111,2023-05-01,2023,MR4,MR4_P81,MR4_P13,Dalby,Dr. Thomas,45,0.79,71,Double,Climate Adaptation,Excellent,Cross targeting yield
2023_MR3_C0112,2023-04-13,2023,MR3,MR3_P46,MR3_P69,Roma,Dr. Taylor,54,0.72,24,Backcross,Quality Enhancement,Good,Cross targeting drought tolerance
2023_MR4_C0113,2023-07-03,2023,MR4,MR4_P37,MR4_P30,Roma,Dr. Brown,16,0.91,8,Three-way,Yield Improvement,Poor,Cross targeting yield
2023_MR1_C0114,2023-08-03,2023,MR1,MR1_P40,MR1_P97,Emerald,Dr. Smith,121,0.78,41,Single,Climate Adaptation,Good,Cross targeting yield
2023_MR1_C0115,2023-05-28,2023,MR1,MR1_P65,MR1_P27,Emerald,Dr. Taylor,34,0.8,119,Double,Disease Resistance,Excellent,Cross targeting drought tolerance
2023_MR3_C0116,2023-03-08,2023,MR3,MR3_P47,MR3_P83,Roma,Dr. Wilson,10,0.76,119,Three-way,Climate Adaptation,Excellent,Cross targeting yield
2023_MR2_C0117,2023-05-19,2023,MR2,MR2_P13,MR2_P91,Hermitage,Dr. Taylor,108,0.87,90,Single,Yield Improvement,Poor,Cross targeting drought tolerance
2023_MR3_C0118,2023-03-24,2023,MR3,MR3_P39,MR3_P56,Kingaroy,Dr. Brown,67,0.94,23,Three-way,Climate Adaptation,Fair,Cross targeting drought tolerance
2023_MR2_C0119,2023-04-27,2023,MR2,MR2_P75,MR2_P86,Kingaroy,Dr. Taylor,60,0.76,88,Single,Quality Enhancement,Fair,Cross targeting yield
2023_MR4_C0120,2023-04-08,2023,MR4,MR4_P41,MR4_P22,Emerald,Dr. Wilson,138,0.95,35,Double,Disease Resistance,Fair,Cross targeting quality
2023_MR2_C0121,2023-07-25,2023,MR2,MR2_P90,MR2_P51,Warwick,Dr. Anderson,92,0.92,83,Three-way,Yield Improvement,Fair,Cross targeting disease resistance
2023_MR4_C0122,2023-06-19,2023,MR4,MR4_P34,MR4_P30,Roma,Dr. Smith,129,0.89,91,Double,Yield Improvement,Excellent,Cross targeting disease resistance
2023_MR1_C0123,2023-05-05,2023,MR1,MR1_P62,MR1_P65,Dalby,Dr. Taylor,147,0.77,70,Single,Quality Enhancement,Poor,Cross targeting disease resistance
2023_MR2_C0124,2023-05-17,2023,MR2,MR2_P90,MR2_P55,Roma,Dr. Brown,10,0.91,10,Single,Quality Enhancement,Excellent,Cross targeting yield
2023_MR1_C0125,2023-05-12,2023,MR1,MR1_P72,MR1_P23,Kingaroy,Dr. Anderson,115,0.81,81,Double,Climate Adaptation,Excellent,Cross targeting disease resistance
2023_MR3_C0126,2023-03-21,2023,MR3,MR3_P86,MR3_P19,Goondiwindi,Dr. Smith,76,0.84,75,Three-way,Climate Adaptation,Fair,Cross targeting disease resistance
2023_MR4_C0127,2023-08-15,2023,MR4,MR4_P45,MR4_P51,Kingaroy,Dr. Taylor,74,0.7,53,Backcross,Yield Improvement,Excellent,Cross targeting quality
2023_MR4_C0128,2023-07-28,2023,MR4,MR4_P92,MR4_P46,Roma,Dr. Johnson,76,0.88,112,Single,Climate Adaptation,Fair,Cross targeting drought tolerance
2023_MR4_C0129,2023-06-20,2023,MR4,MR4_P42,MR4_P82,Emerald,Dr. Smith,84,0.84,15,Backcross,Climate Adaptation,Good,Cross targeting yield
2023_MR3_C0130,2023-08-07,2023,MR3,MR3_P74,MR3_P10,Gatton,Dr. Brown,112,0.91,39,Single,Quality Enhancement,Good,Cross targeting disease resistance
2023_MR1_C0131,2023-04-15,2023,MR1,MR1_P7,MR1_P47,Kingaroy,Dr. Thomas,41,0.75,67,Single,Disease Resistance,Poor,Cross targeting drought tolerance
2023_MR1_C0132,2023-03-18,2023,MR1,MR1_P11,MR1_P51,Goondiwindi,Dr. Anderson,34,0.96,119,Single,Climate Adaptation,Excellent,Cross targeting drought tolerance
2023_MR4_C0133,2023-06-08,2023,MR4,MR4_P48,MR4_P42,Gatton,Dr. Thomas,127,0.84,58,Backcross,Quality Enhancement,Poor,Cross targeting disease resistance
2023_MR1_C0134,2023-07-23,2023,MR1,MR1_P67,MR1_P55,Hermitage,Dr. Wilson,147,0.76,18,Backcross,Climate Adaptation,Excellent,Cross targeting drought tolerance
2023_MR3_C0135,2023-07-19,2023,MR3,MR3_P91,MR3_P23,Kingaroy,Dr. Smith,61,0.92,99,Three-way,Climate Adaptation,Good,Cross targeting yield
2023_MR1_C0136,2023-03-25,2023,MR1,MR1_P39,MR1_P13,Warwick,Dr. Johnson,82,0.97,35,Backcross,Climate Adaptation,Excellent,Cross targeting drought tolerance
2023_MR1_C0137,2023-04-01,2023,MR1,MR1_P94,MR1_P82,Emerald,Dr. Davis,117,0.88,78,Three-way,Disease Resistance,Good,Cross targeting disease resistance
2023_MR4_C0138,2023-06-16,2023,MR4,MR4_P3,MR4_P80,Warwick,Dr. Davis,128,0.76,73,Double,Disease Resistance,Poor,Cross targeting drought tolerance
2023_MR4_C0139,2023-06-10,2023,MR4,MR4_P79,MR4_P26,Warwick,Dr. Davis,21,0.95,109,Backcross,Disease Resistance,Good,Cross targeting yield
2023_MR2_C0140,2023-03-18,2023,MR2,MR2_P21,MR2_P84,Emerald,Dr. Thomas,39,0.97,119,Double,Yield Improvement,Fair,Cross targeting yield
2023_MR1_C0141,2023-04-09,2023,MR1,MR1_P89,MR1_P100,Warwick,Dr. Smith,138,0.95,49,Three-way,Disease Resistance,Fair,Cross targeting drought tolerance
2023_MR2_C0142,2023-06-12,2023,MR2,MR2_P78,MR2_P25,Goondiwindi,Dr. Wilson,67,0.81,33,Double,Climate Adaptation,Poor,Cross targeting drought tolerance
2023_MR1_C0143,2023-06-10,2023,MR1,MR1_P78,MR1_P66,Kingaroy,Dr. Anderson,23,0.92,47,Three-way,Yield Improvement,Fair,Cross targeting drought tolerance
2023_MR1_C0144,2023-05-16,2023,MR1,MR1_P63,MR1_P44,Gatton,Dr. Johnson,42,0.97,68,Single,Yield Improvement,Fair,Cross targeting yield
2023_MR4_C0145,2023-07-02,2023,MR4,MR4_P77,MR4_P2,Kingaroy,Dr. Taylor,14,0.79,74,Backcross,Quality Enhancement,Good,Cross targeting yield
2023_MR1_C0146,2023-03-04,2023,MR1,MR1_P17,MR1_P97,Emerald,Dr. Davis,15,0.75,108,Double,Quality Enhancement,Good,Cross targeting disease resistance
2023_MR1_C0147,2023-03-10,2023,MR1,MR1_P56,MR1_P60,Gatton,Dr. Anderson,36,0.81,60,Single,Quality Enhancement,Poor,Cross targeting quality
2023_MR3_C0148,2023-08-16,2023,MR3,MR3_P73,MR3_P15,Dalby,Dr. Brown,130,0.75,8,Backcross,Yield Improvement,Excellent,Cross targeting drought tolerance
2023_MR2_C0149,2023-07-20,2023,MR2,MR2_P56,MR2_P67,Roma,Dr. Brown,81,0.82,20,Backcross,Climate Adaptation,Poor,Cross targeting quality
2023_MR2_C0150,2023-03-05,2023,MR2,MR2_P76,MR2_P56,Roma,Dr. Johnson,47,0.86,63,Single,Quality Enhancement,Excellent,Cross targeting disease resistance
2023_MR3_C0151,2023-06-24,2023,MR3,MR3_P65,MR3_P33,Roma,Dr. Thomas,102,0.76,114,Backcross,Yield Improvement,Excellent,Cross targeting yield
2023_MR3_C0152,2023-05-06,2023,MR3,MR3_P15,MR3_P7,Dalby,Dr. Johnson,69,0.9,78,Backcross,Disease Resistance,Excellent,Cross targeting disease resistance
2023_MR4_C0153,2023-03-13,2023,MR4,MR4_P29,MR4_P58,Gatton,Dr. Taylor,108,0.84,69,Single,Climate Adaptation,Good,Cross targeting disease resistance
2023_MR1_C0154,2023-04-08,2023,MR1,MR1_P23,MR1_P88,Warwick,Dr. Davis,88,0.86,60,Double,Disease Resistance,Fair,Cross targeting quality
2023_MR4_C0155,2023-07-08,2023,MR4,MR4_P78,MR4_P50,Goondiwindi,Dr. Johnson,100,0.8,74,Three-way,Disease Resistance,Poor,Cross targeting quality
2023_MR3_C0156,2023-05-27,2023,MR3,MR3_P73,MR3_P22,Emerald,Dr. Brown,87,0.82,116,Three-way,Quality Enhancement,Poor,Cross targeting quality
2023_MR3_C0157,2023-07-15,2023,MR3,MR3_P24,MR3_P6,Kingaroy,Dr. Smith,128,0.88,15,Single,Climate Adaptation,Poor,Cross targeting disease resistance
2023_MR1_C0158,2023-04-17,2023,MR1,MR1_P82,MR1_P91,Hermitage,Dr. Taylor,150,0.75,72,Double,Disease Resistance,Fair,Cross targeting yield
2023_MR4_C0159,2023-08-21,2023,MR4,MR4_P82,MR4_P77,Kingaroy,Dr. Smith,13,0.9,42,Backcross,Disease Resistance,Fair,Cross targeting disease resistance
2023_MR2_C0160,2023-07-15,2023,MR2,MR2_P84,MR2_P1,Emerald,Dr. Thomas,35,0.86,101,Three-way,Quality Enhancement,Good,Cross targeting drought tolerance
2023_MR1_C0161,2023-04-15,2023,MR1,MR1_P38,MR1_P66,Kingaroy,Dr. Wilson,35,0.96,99,Three-way,Climate Adaptation,Excellent,Cross targeting disease resistance
2023_MR3_C0162,2023-06-26,2023,MR3,MR3_P97,MR3_P100,Goondiwindi,Dr. Taylor,45,0.85,15,Three-way,Quality Enhancement,Poor,Cross targeting quality
2023_MR2_C0163,2023-03-18,2023,MR2,MR2_P46,MR2_P47,Kingaroy,Dr. Thomas,109,0.92,18,Three-way,Quality Enhancement,Fair,Cross targeting drought tolerance
2023_MR1_C0164,2023-08-02,2023,MR1,MR1_P30,MR1_P7,Emerald,Dr. Wilson,46,0.88,97,Double,Climate Adaptation,Good,Cross targeting disease resistance
2023_MR1_C0165,2023-03-02,2023,MR1,MR1_P67,MR1_P10,Warwick,Dr. Wilson,132,0.96,103,Backcross,Yield Improvement,Poor,Cross targeting yield
2023_MR1_C0166,2023-07-17,2023,MR1,MR1_P3,MR1_P22,Emerald,Dr. Brown,18,0.87,38,Single,Disease Resistance,Excellent,Cross targeting disease resistance
2023_MR1_C0167,2023-04-17,2023,MR1,MR1_P64,MR1_P23,Warwick,Dr. Thomas,55,0.93,37,Backcross,Climate Adaptation,Poor,Cross targeting quality
2023_MR3_C0168,2023-04-11,2023,MR3,MR3_P32,MR3_P52,Emerald,Dr. Thomas,42,0.94,105,Backcross,Disease Resistance,Poor,Cross targeting yield
2023_MR3_C0169,2023-08-03,2023,MR3,MR3_P35,MR3_P58,Hermitage,Dr. Anderson,149,0.79,114,Double,Yield Improvement,Good,Cross targeting drought tolerance
2023_MR3_C0170,2023-07-17,2023,MR3,MR3_P75,MR3_P78,Roma,Dr. Anderson,23,0.76,31,Double,Disease Resistance,Poor,Cross targeting disease resistance
2023_MR4_C0171,2023-07-23,2023,MR4,MR4_P30,MR4_P48,Goondiwindi,Dr. Brown,32,0.92,41,Three-way,Climate Adaptation,Good,Cross targeting yield
2023_MR2_C0172,2023-08-11,2023,MR2,MR2_P49,MR2_P5,Goondiwindi,Dr. Wilson,134,0.92,31,Double,Disease Resistance,Poor,Cross targeting yield
2023_MR4_C0173,2023-07-20,2023,MR4,MR4_P21,MR4_P55,Dalby,Dr. Thomas,44,0.76,94,Backcross,Climate Adaptation,Poor,Cross targeting yield
2023_MR2_C0174,2023-07-04,2023,MR2,MR2_P81,MR2_P63,Roma,Dr. Taylor,98,0.74,53,Three-way,Disease Resistance,Good,Cross targeting quality
2023_MR4_C0175,2023-08-15,2023,MR4,MR4_P47,MR4_P1,Warwick,Dr. Wilson,72,0.85,47,Double,Quality Enhancement,Good,Cross targeting yield
2023_MR3_C0176,2023-03-02,2023,MR3,MR3_P5,MR3_P66,Kingaroy,Dr. Johnson,43,0.98,53,Single,Climate Adaptation,Good,Cross targeting drought tolerance
2023_MR4_C0177,2023-03-11,2023,MR4,MR4_P87,MR4_P95,Gatton,Dr. Taylor,119,0.8,79,Three-way,Climate Adaptation,Excellent,Cross targeting disease resistance
2023_MR1_C0178,2023-08-20,2023,MR1,MR1_P68,MR1_P19,Dalby,Dr. Davis,89,0.71,39,Single,Disease Resistance,Fair,Cross targeting yield
2023_MR3_C0179,2023-08-11,2023,MR3,MR3_P44,MR3_P47,Warwick,Dr. Smith,40,0.97,47,Three-way,Climate Adaptation,Poor,Cross targeting drought tolerance
2023_MR3_C0180,2023-08-09,2023,MR3,MR3_P63,MR3_P83,Warwick,Dr. Johnson,37,0.92,36,Backcross,Quality Enhancement,Fair,Cross targeting drought tolerance
2023_MR3_C0181,2023-04-07,2023,MR3,MR3_P90,MR3_P10,Hermitage,Dr. Johnson,117,0.92,76,Backcross,Yield Improvement,Fair,Cross targeting yield
2023_MR1_C0182,2023-07-02,2023,MR1,MR1_P28,MR1_P36,Goondiwindi,Dr. Thomas,103,0.85,114,Double,Disease Resistance,Fair,Cross targeting disease resistance
2023_MR2_C0183,2023-05-14,2023,MR2,MR2_P93,MR2_P63,Warwick,Dr. Wilson,76,0.91,112,Double,Climate Adaptation,Poor,Cross targeting drought tolerance
2023_MR4_C0184,2023-05-04,2023,MR4,MR4_P56,MR4_P51,Roma,Dr. Wilson,77,0.7,44,Double,Yield Improvement,Poor,Cross targeting quality
2023_MR3_C0185,2023-07-07,2023,MR3,MR3_P9,MR3_P34,Roma,Dr. Taylor,16,0.95,119,Double,Disease Resistance,Poor,Cross targeting disease resistance
2023_MR1_C0186,2023-05-20,2023,MR1,MR1_P59,MR1_P29,Hermitage,Dr. Davis,65,0.86,117,Backcross,Disease Resistance,Fair,Cross targeting drought tolerance
2023_MR4_C0187,2023-03-23,2023,MR4,MR4_P80,MR4_P52,Goondiwindi,Dr. Taylor,84,0.86,43,Backcross,Quality Enhancement,Excellent,Cross targeting drought tolerance
2023_MR1_C0188,2023-04-11,2023,MR1,MR1_P98,MR1_P63,Kingaroy,Dr. Thomas,141,0.95,85,Three-way,Climate Adaptation,Fair,Cross targeting drought tolerance
2023_MR3_C0189,2023-08-11,2023,MR3,MR3_P32,MR3_P11,Warwick,Dr. Davis,120,0.92,17,Backcross,Quality Enhancement,Excellent,Cross targeting yield
2023_MR1_C0190,2023-05-23,2023,MR1,MR1_P97,MR1_P8,Hermitage,Dr. Davis,12,0.82,40,Backcross,Quality Enhancement,Poor,Cross targeting drought tolerance
2023_MR4_C0191,2023-04-06,2023,MR4,MR4_P17,MR4_P53,Hermitage,Dr. Davis,29,0.76,59,Three-way,Climate Adaptation,Good,Cross targeting drought tolerance
2023_MR1_C0192,2023-06-05,2023,MR1,MR1_P24,MR1_P47,Dalby,Dr. Taylor,27,0.92,32,Double,Yield Improvement,Good,Cross targeting drought tolerance
2023_MR4_C0193,2023-07-22,2023,MR4,MR4_P8,MR4_P46,Gatton,Dr. Brown,32,0.93,50,Backcross,Yield Improvement,Good,Cross targeting quality
2023_MR2_C0194,2023-06-03,2023,MR2,MR2_P41,MR2_P39,Hermitage,Dr. Johnson,56,0.97,89,Single,Yield Improvement,Poor,Cross targeting yield
2024_MR4_C0001,2024-06-05,2024,MR4,MR4_P6,MR4_P24,Hermitage,Dr. Anderson,46,0.92,96,Backcross,Disease Resistance,Poor,Cross targeting quality
2024_MR1_C0002,2024-03-28,2024,MR1,MR1_P47,MR1_P61,Goondiwindi,Dr. Wilson,60,0.72,45,Double,Yield Improvement,Poor,Cross targeting quality
2024_MR3_C0003,2024-05-19,2024,MR3,MR3_P2,MR3_P1,Goondiwindi,Dr. Wilson,41,0.76,59,Single,Climate Adaptation,Fair,Cross targeting disease resistance
2024_MR3_C0004,2024-03-23,2024,MR3,MR3_P69,MR3_P27,Kingaroy,Dr. Wilson,74,0.71,12,Backcross,Yield Improvement,Good,Cross targeting disease resistance
2024_MR1_C0005,2024-05-01,2024,MR1,MR1_P12,MR1_P93,Dalby,Dr. Johnson,147,0.83,101,Backcross,Quality Enhancement,Poor,Cross targeting yield
2024_MR1_C0006,2024-06-24,2024,MR1,MR1_P6,MR1_P96,Gatton,Dr. Wilson,116,0.93,84,Single,Climate Adaptation,Good,Cross targeting yield
2024_MR2_C0007,2024-04-02,2024,MR2,MR2_P100,MR2_P56,Roma,Dr. Taylor,140,0.94,93,Three-way,Yield Improvement,Fair,Cross targeting quality
2024_MR4_C0008,2024-05-13,2024,MR4,MR4_P18,MR4_P79,Kingaroy,Dr. Thomas,102,0.8,30,Backcross,Disease Resistance,Fair,Cross targeting quality
2024_MR3_C0009,2024-08-26,2024,MR3,MR3_P96,MR3_P84,Dalby,Dr. Thomas,31,0.75,65,Three-way,Quality Enhancement,Good,Cross targeting disease resistance
2024_MR3_C0010,2024-07-07,2024,MR3,MR3_P65,MR3_P15,Dalby,Dr. Johnson,150,0.77,70,Three-way,Yield Improvement,Excellent,Cross targeting drought tolerance
2024_MR1_C0011,2024-06-22,2024,MR1,MR1_P51,MR1_P5,Hermitage,Dr. Thomas,54,0.79,117,Three-way,Quality Enhancement,Excellent,Cross targeting disease resistance
2024_MR2_C0012,2024-05-10,2024,MR2,MR2_P87,MR2_P68,Hermitage,Dr. Anderson,130,0.83,21,Double,Yield Improvement,Excellent,Cross targeting drought tolerance
2024_MR2_C0013,2024-04-02,2024,MR2,MR2_P45,MR2_P49,Goondiwindi,Dr. Johnson,107,0.94,85,Single,Quality Enhancement,Good,Cross targeting drought tolerance
2024_MR2_C0014,2024-05-04,2024,MR2,MR2_P68,MR2_P21,Roma,Dr. Johnson,119,0.85,58,Three-way,Yield Improvement,Fair,Cross targeting disease resistance
2024_MR3_C0015,2024-07-11,2024,MR3,MR3_P68,MR3_P85,Gatton,Dr. Anderson,131,0.83,108,Three-way,Quality Enhancement,Fair,Cross targeting yield
2024_MR3_C0016,2024-08-02,2024,MR3,MR3_P48,MR3_P8,Hermitage,Dr. Brown,60,0.83,54,Backcross,Climate Adaptation,Excellent,Cross targeting yield
2024_MR1_C0017,2024-05-24,2024,MR1,MR1_P91,MR1_P5,Warwick,Dr. Thomas,66,0.78,71,Single,Quality Enhancement,Excellent,Cross targeting yield
2024_MR1_C0018,2024-04-15,2024,MR1,MR1_P90,MR1_P40,Emerald,Dr. Thomas,77,0.93,59,Three-way,Disease Resistance,Excellent,Cross targeting drought tolerance
2024_MR1_C0019,2024-07-25,2024,MR1,MR1_P98,MR1_P32,Roma,Dr. Anderson,94,0.81,112,Backcross,Disease Resistance,Good,Cross targeting yield
2024_MR1_C0020,2024-07-16,2024,MR1,MR1_P49,MR1_P75,Dalby,Dr. Taylor,15,0.87,29,Double,Climate Adaptation,Poor,Cross targeting yield
2024_MR1_C0021,2024-04-21,2024,MR1,MR1_P33,MR1_P79,Goondiwindi,Dr. Thomas,38,0.81,45,Three-way,Climate Adaptation,Poor,Cross targeting disease resistance
2024_MR3_C0022,2024-08-23,2024,MR3,MR3_P98,MR3_P70,Hermitage,Dr. Taylor,44,0.93,50,Three-way,Quality Enhancement,Excellent,Cross targeting drought tolerance
2024_MR4_C0023,2024-07-21,2024,MR4,MR4_P63,MR4_P32,Roma,Dr. Brown,120,0.89,103,Backcross,Disease Resistance,Poor,Cross targeting drought tolerance
2024_MR1_C0024,2024-04-09,2024,MR1,MR1_P51,MR1_P82,Emerald,Dr. Johnson,97,0.78,20,Three-way,Disease Resistance,Good,Cross targeting quality
2024_MR4_C0025,2024-07-13,2024,MR4,MR4_P69,MR4_P71,Dalby,Dr. Brown,13,0.98,35,Double,Yield Improvement,Fair,Cross targeting yield
2024_MR2_C0026,2024-04-10,2024,MR2,MR2_P99,MR2_P56,Emerald,Dr. Taylor,141,0.71,47,Backcross,Disease Resistance,Good,Cross targeting disease resistance
2024_MR1_C0027,2024-04-01,2024,MR1,MR1_P34,MR1_P94,Kingaroy,Dr. Davis,133,0.8,9,Single,Disease Resistance,Excellent,Cross targeting drought tolerance
2024_MR2_C0028,2024-05-08,2024,MR2,MR2_P67,MR2_P22,Goondiwindi,Dr. Smith,86,0.84,110,Three-way,Yield Improvement,Excellent,Cross targeting disease resistance
2024_MR4_C0029,2024-05-28,2024,MR4,MR4_P94,MR4_P13,Warwick,Dr. Johnson,56,0.79,32,Three-way,Climate Adaptation,Good,Cross targeting disease resistance
2024_MR1_C0030,2024-07-17,2024,MR1,MR1_P53,MR1_P28,Hermitage,Dr. Anderson,135,0.83,88,Backcross,Climate Adaptation,Poor,Cross targeting drought tolerance
2024_MR4_C0031,2024-05-07,2024,MR4,MR4_P79,MR4_P64,Dalby,Dr. Davis,39,0.91,78,Double,Climate Adaptation,Poor,Cross targeting yield
2024_MR3_C0032,2024-07-22,2024,MR3,MR3_P39,MR3_P47,Emerald,Dr. Taylor,78,0.96,27,Single,Climate Adaptation,Good,Cross targeting yield
2024_MR3_C0033,2024-04-24,2024,MR3,MR3_P88,MR3_P73,Goondiwindi,Dr. Davis,99,0.82,72,Backcross,Climate Adaptation,Poor,Cross targeting drought tolerance
2024_MR3_C0034,2024-06-01,2024,MR3,MR3_P60,MR3_P28,Goondiwindi,Dr. Thomas,150,0.97,70,Backcross,Climate Adaptation,Poor,Cross targeting drought tolerance
2024_MR2_C0035,2024-04-15,2024,MR2,MR2_P83,MR2_P92,Warwick,Dr. Anderson,26,0.83,41,Single,Disease Resistance,Poor,Cross targeting yield
2024_MR3_C0036,2024-06-11,2024,MR3,MR3_P82,MR3_P33,Dalby,Dr. Brown,61,0.77,59,Single,Yield Improvement,Good,Cross targeting disease resistance
2024_MR1_C0037,2024-05-22,2024,MR1,MR1_P13,MR1_P100,Warwick,Dr. Wilson,81,0.74,75,Double,Quality Enhancement,Good,Cross targeting disease resistance
2024_MR3_C0038,2024-07-03,2024,MR3,MR3_P62,MR3_P51,Warwick,Dr. Taylor,99,0.87,57,Backcross,Quality Enhancement,Fair,Cross targeting disease resistance
2024_MR1_C0039,2024-06-05,2024,MR1,MR1_P70,MR1_P20,Emerald,Dr. Anderson,100,0.85,74,Backcross,Disease Resistance,Excellent,Cross targeting disease resistance
2024_MR1_C0040,2024-03-27,2024,MR1,MR1_P4,MR1_P58,Goondiwindi,Dr. Johnson,141,0.88,13,Three-way,Quality Enhancement,Excellent,Cross targeting disease resistance
2024_MR4_C0041,2024-05-09,2024,MR4,MR4_P27,MR4_P41,Roma,Dr. Brown,111,0.82,86,Single,Yield Improvement,Excellent,Cross targeting yield
2024_MR1_C0042,2024-04-05,2024,MR1,MR1_P36,MR1_P45,Kingaroy,Dr. Brown,120,0.8,32,Three-way,Disease Resistance,Poor,Cross targeting yield
2024_MR1_C0043,2024-07-05,2024,MR1,MR1_P44,MR1_P80,Emerald,Dr. Thomas,109,0.83,8,Single,Disease Resistance,Excellent,Cross targeting yield
2024_MR2_C0044,2024-05-09,2024,MR2,MR2_P51,MR2_P22,Goondiwindi,Dr. Thomas,31,0.94,20,Single,Disease Resistance,Poor,Cross targeting quality
2024_MR3_C0045,2024-03-11,2024,MR3,MR3_P11,MR3_P65,Goondiwindi,Dr. Anderson,14,0.9,91,Double,Disease Resistance,Poor,Cross targeting yield
2024_MR2_C0046,2024-03-12,2024,MR2,MR2_P13,MR2_P93,Gatton,Dr. Thomas,115,0.9,57,Backcross,Climate Adaptation,Poor,Cross targeting drought tolerance
2024_MR1_C0047,2024-05-11,2024,MR1,MR1_P82,MR1_P64,Warwick,Dr. Thomas,45,0.89,63,Double,Yield Improvement,Good,Cross targeting quality
2024_MR4_C0048,2024-07-21,2024,MR4,MR4_P38,MR4_P34,Kingaroy,Dr. Davis,81,0.93,114,Double,Quality Enhancement,Excellent,Cross targeting drought tolerance
2024_MR1_C0049,2024-04-06,2024,MR1,MR1_P91,MR1_P97,Dalby,Dr. Anderson,27,0.73,38,Backcross,Climate Adaptation,Poor,Cross targeting yield
2024_MR4_C0050,2024-06-18,2024,MR4,MR4_P80,MR4_P86,Dalby,Dr. Anderson,118,0.98,102,Double,Disease Resistance,Good,Cross targeting yield
